TortID,Plot,y.1987,y.1988,y.1989,y.1990,y.1991,y.1992,y.1993,y.1994,y.1995,y.1996,y.1997,y.1998,y.1999,y.2000,y.2001,y.2002,y.2003,y.2004,y.2005,y.2006,y.2007,y.2008,Sex,SexCoded,Mean.precip,PDSI.1,PDSI.2,PDSI.3,PDSI.4,PDSI.5,PDSI.6,PDSI.7,PDSI.8,PDSI.9,PDSI.10,PDSI.11,PDSI.12,PDSI.13,PDSI.14,PDSI.15,PDSI.16,PDSI.17,PDSI.18,PDSI.19,PDSI.20,PDSI.21,int.1,int.2,int.3,int.4,int.5,int.6,int.7,int.8,int.9,int.10,int.11,int.12,int.13,int.14,int.15,int.16,int.17,int.18,int.19,int.20,int.21,City,Rain.1,Rain.2,Rain.3,Rain.4,Rain.5,Rain.6,Rain.7,Rain.8,Rain.9,Rain.10,Rain.11,Rain.12,Rain.13,Rain.14,Rain.15,Rain.16,Rain.17,Rain.18,Rain.19,Rain.20,Rain.21
BZ_15,BZ,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_16,BZ,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_17,BZ,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_18,BZ,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_19,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_20,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_24,BZ,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_26,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,F,1,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_27,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,F,1,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_28,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_29,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,F,1,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_33,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_34,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,F,1,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_35,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,F,1,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
BZ_36,BZ,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,M,0,0.777433287,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.67,-0.18,-2.00,-1.12,0.81,2.42,1.29,-0.27,-0.87,-2.71,-1.19,0.22,-0.99,-1.55,-2.22,-3.26,-3.21,-0.39,0.05,-2.72,-3.01,1.914767795,0.30,-0.58,0.03,0.17,0.94,2.17,-0.70,0.83,-1.39,-0.61,1.30,-0.36,-0.53,0.23,-1.31,-0.58,-0.37,2.41,-0.88,-0.62,-0.05
EB_1,EB,NA,NA,NA,1,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,M,0,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_2,EB,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,M,0,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_3,EB,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,M,0,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_8,EB,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_9,EB,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,M,0,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_10,EB,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_11,EB,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,M,0,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_12,EB,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_13,EB,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,M,0,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_14,EB,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_15,EB,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_16,EB,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_17,EB,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_18,EB,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,M,0,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_20,EB,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_22,EB,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_23,EB,NA,NA,NA,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_24,EB,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_25,EB,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,F,1,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_26,EB,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,M,0,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
EB_27,EB,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,M,0,-1.103453698,-3.07,-3.41,-4.57,-4.40,-2.36,0.15,-0.62,-3.01,-3.97,-5.32,-4.91,-3.12,-3.29,-3.79,-4.06,-4.61,-4.34,-0.35,1.16,-2.58,-3.73,3.39,3.76,5.04,4.86,2.61,-0.16,0.68,3.32,4.39,5.87,5.42,3.44,3.63,4.18,4.48,5.09,4.79,0.38,-1.28,2.85,4.12,-0.484024154,0.20,-0.68,-0.50,0.39,1.14,1.48,-0.40,0.08,-1.43,-0.44,1.34,0.46,-1.25,0.07,-1.29,0.24,-0.26,2.56,-0.63,-1.34,0.00
